"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"47","0.52","INTERPRO","Small_GTPase","8","719","185","23408","1.07","3.41e-1","1.00e+0","1.41","1.00e+0","1.00e+0","2.10e-1","ENSDARG00000070121,ENSDARG00000099996,ENSDARG00000062865,ENSDARG00000079468,ENSDARG00000034771,ENSDARG00000007257,ENSDARG00000100752,ENSDARG00000008867"
"47","0.52","INTERPRO","Small_GTP-bd","9","719","227","23408","1.21","3.95e-1","1.00e+0","1.29","1.00e+0","1.00e+0","2.67e-1","ENSDARG00000070121,ENSDARG00000014763,ENSDARG00000099996,ENSDARG00000062865,ENSDARG00000034771,ENSDARG00000036637,ENSDARG00000007257,ENSDARG00000100752,ENSDARG00000008867"
"47","0.52","INTERPRO","P-loop_NTPase","43","719","1408","23408","5.77","5.98e-1","1.00e+0","0.99","1.00e+0","1.00e+0","5.39e-1","ENSDARG00000096662,ENSDARG00000099996,ENSDARG00000052348,ENSDARG00000099779,ENSDARG00000079468,ENSDARG00000101161,ENSDARG00000007257,ENSDARG00000092883,ENSDARG00000021787,ENSDARG00000061635,ENSDARG00000087869,ENSDARG00000007654,ENSDARG00000094089,ENSDARG00000001953,ENSDARG00000077461,ENSDARG00000008867,ENSDARG00000042920,ENSDARG00000086228,ENSDARG00000040300,ENSDARG00000060411,ENSDARG00000014233,ENSDARG00000040781,ENSDARG00000061763,ENSDARG00000100119,ENSDARG00000016818,ENSDARG00000100752,ENSDARG00000102353,ENSDARG00000070121,ENSDARG00000071495,ENSDARG00000024681,ENSDARG00000071059,ENSDARG00000069937,ENSDARG00000060383,ENSDARG00000062865,ENSDARG00000014763,ENSDARG00000060322,ENSDARG00000034771,ENSDARG00000059556,ENSDARG00000036637,ENSDARG00000063295,ENSDARG00000059616,ENSDARG00000068187,ENSDARG00000093619"
"47","0.52","SMART","RAN","4","372","112","13267","0.54","6.10e-1","1.00e+0","1.27","1.00e+0","1.00e+0","3.85e-1","ENSDARG00000062865,ENSDARG00000034771,ENSDARG00000007257,ENSDARG00000100752"
"47","0.52","GOTERM_MF_DIRECT","G protein activity","3","637","103","21154","0.40","8.20e-1","1.00e+0","0.97","1.00e+0","1.00e+0","6.03e-1","ENSDARG00000034771,ENSDARG00000007257,ENSDARG00000008867"
"47","0.52","UP_KW_LIGAND","Nucleotide-binding","34","238","1487","7893","4.56","9.83e-1","1.00e+0","0.76","1.00e+0","1.00e+0","9.75e-1","ENSDARG00000096662,ENSDARG00000099996,ENSDARG00000099336,ENSDARG00000055534,ENSDARG00000079468,ENSDARG00000101161,ENSDARG00000018750,ENSDARG00000007257,ENSDARG00000021787,ENSDARG00000087869,ENSDARG00000060325,ENSDARG00000001953,ENSDARG00000077461,ENSDARG00000008867,ENSDARG00000086228,ENSDARG00000039256,ENSDARG00000040300,ENSDARG00000014233,ENSDARG00000061763,ENSDARG00000100119,ENSDARG00000016818,ENSDARG00000036546,ENSDARG00000100752,ENSDARG00000015922,ENSDARG00000070121,ENSDARG00000071059,ENSDARG00000056591,ENSDARG00000060383,ENSDARG00000062865,ENSDARG00000034771,ENSDARG00000059556,ENSDARG00000008192,ENSDARG00000068187,ENSDARG00000035309"
"48","0.50","GOTERM_BP_DIRECT","regulation of calcium ion-dependent exocytosis","3","644","23","20756","0.40","1.58e-1","1.00e+0","4.20","1.00e+0","1.00e+0","3.32e-2","ENSDARG00000075830,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","GOTERM_MF_DIRECT","calcium ion sensor activity","3","637","25","21154","0.40","1.72e-1","1.00e+0","3.99","1.00e+0","1.00e+0","3.82e-2","ENSDARG00000075830,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","INTERPRO","Synaptotagmin","3","719","26","23408","0.40","1.89e-1","1.00e+0","3.76","1.00e+0","1.00e+0","4.44e-2","ENSDARG00000075830,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","GOTERM_MF_DIRECT","SNARE binding","5","637","84","21154","0.67","2.46e-1","1.00e+0","1.98","1.00e+0","1.00e+0","1.09e-1","ENSDARG00000075830,ENSDARG00000006869,ENSDARG00000053070,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","GOTERM_CC_DIRECT","exocytic vesicle","3","683","31","22190","0.40","2.47e-1","1.00e+0","3.14","1.00e+0","9.97e-1","6.90e-2","ENSDARG00000075830,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","SMART","C2","7","372","172","13267","0.94","3.50e-1","1.00e+0","1.45","1.00e+0","1.00e+0","2.09e-1","ENSDARG00000075830,ENSDARG00000017128,ENSDARG00000045750,ENSDARG00000078775,ENSDARG00000060741,ENSDARG00000062305,ENSDARG00000115657"
"48","0.50","GOTERM_MF_DIRECT","calcium-dependent phospholipid binding","4","637","70","21154","0.54","3.52e-1","1.00e+0","1.90","1.00e+0","1.00e+0","1.60e-1","ENSDARG00000075830,ENSDARG00000013335,ENSDARG00000045750,ENSDARG00000060741"
"48","0.50","INTERPRO","C2_dom","7","719","181","23408","0.94","4.82e-1","1.00e+0","1.26","1.00e+0","1.00e+0","3.22e-1","ENSDARG00000075830,ENSDARG00000017128,ENSDARG00000045750,ENSDARG00000078775,ENSDARG00000060741,ENSDARG00000062305,ENSDARG00000115657"
"48","0.50","INTERPRO","C2_domain_sf","7","719","216","23408","0.94","6.54e-1","1.00e+0","1.06","1.00e+0","1.00e+0","5.00e-1","ENSDARG00000075830,ENSDARG00000017128,ENSDARG00000045750,ENSDARG00000078775,ENSDARG00000060741,ENSDARG00000062305,ENSDARG00000115657"
"48","0.50","UP_SEQ_FEATURE","DOMAIN:C2","5","656","167","21277","0.67","7.60e-1","1.00e+0","0.97","1.00e+0","1.00e+0","5.89e-1","ENSDARG00000075830,ENSDARG00000017128,ENSDARG00000045750,ENSDARG00000062305,ENSDARG00000115657"
"49","0.50","GOTERM_MF_DIRECT","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","7","637","117","21154","0.94","1.41e-1","1.00e+0","1.99","1.00e+0","1.00e+0","6.36e-2","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000078481,ENSDARG00000092660,ENSDARG00000036061"
"49","0.50","COG_ONTOLOGY","Secondary metabolites biosynthesis, transport, and catabolism","6","62","104","1995","0.81","2.09e-1","1.00e+0","1.86","9.95e-1","1.00e+0","1.00e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000103659,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","UP_KW_LIGAND","Heme","8","238","164","7893","1.07","2.23e-1","8.30e-1","1.62","9.99e-1","8.30e-1","1.22e-1","ENSDARG00000037550,ENSDARG00000077698,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000078452,ENSDARG00000038176,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","INTERPRO","Cyt_P450_CS","5","719","84","23408","0.67","2.57e-1","1.00e+0","1.94","1.00e+0","1.00e+0","1.16e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","GOTERM_MF_DIRECT","iron ion binding","8","637","175","21154","1.07","2.75e-1","1.00e+0","1.52","1.00e+0","1.00e+0","1.59e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000078481,ENSDARG00000092660,ENSDARG00000021404,ENSDARG00000036061"
"49","0.50","UP_KW_LIGAND","Iron","15","238","387","7893","2.01","2.77e-1","8.30e-1","1.29","1.00e+0","8.30e-1","1.91e-1","ENSDARG00000077698,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000078452,ENSDARG00000038176,ENSDARG00000026548,ENSDARG00000078481,ENSDARG00000092660,ENSDARG00000036061,ENSDARG00000052190,ENSDARG00000062216,ENSDARG00000037550,ENSDARG00000103659,ENSDARG00000019763,ENSDARG00000102512"
"49","0.50","UP_KW_CELLULAR_COMPONENT","Microsome","4","509","61","16344","0.54","2.95e-1","1.00e+0","2.11","1.00e+0","1.00e+0","1.22e-1","ENSDARG00000063621,ENSDARG00000037550,ENSDARG00000056587,ENSDARG00000026548"
"49","0.50","INTERPRO","Cyt_P450","5","719","92","23408","0.67","3.12e-1","1.00e+0","1.77","1.00e+0","1.00e+0","1.53e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","INTERPRO","Cyt_P450_sf","5","719","92","23408","0.67","3.12e-1","1.00e+0","1.77","1.00e+0","1.00e+0","1.53e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","GOTERM_MF_DIRECT","heme binding","7","637","167","21154","0.94","3.88e-1","1.00e+0","1.39","1.00e+0","1.00e+0","2.39e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000078452,ENSDARG00000026548,ENSDARG00000092660,ENSDARG00000056591"
"49","0.50","GOTERM_MF_DIRECT","monooxygenase activity","6","637","142","21154","0.81","4.25e-1","1.00e+0","1.40","1.00e+0","1.00e+0","2.57e-1","ENSDARG00000061354,ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","INTERPRO","Cyt_P450_E_grp-I","4","719","80","23408","0.54","4.46e-1","1.00e+0","1.63","1.00e+0","1.00e+0","2.31e-1","ENSDARG00000037550,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","UP_SEQ_FEATURE","BINDING:axial binding residue","5","656","115","21277","0.67","4.74e-1","1.00e+0","1.41","1.00e+0","1.00e+0","2.82e-1","ENSDARG00000037550,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000026548,ENSDARG00000092660"
"49","0.50","GOTERM_MF_DIRECT","oxidoreductase activity","19","637","686","21154","2.55","7.56e-1","1.00e+0","0.92","1.00e+0","1.00e+0","6.79e-1","ENSDARG00000027469,ENSDARG00000105060,ENSDARG00000053530,ENSDARG00000056587,ENSDARG00000078452,ENSDARG00000053493,ENSDARG00000038297,ENSDARG00000038176,ENSDARG00000026548,ENSDARG00000078481,ENSDARG00000092660,ENSDARG00000036061,ENSDARG00000061354,ENSDARG00000061145,ENSDARG00000037550,ENSDARG00000035872,ENSDARG00000037906,ENSDARG00000102512,ENSDARG00000102254"
"50","0.49","UP_SEQ_FEATURE","DOMAIN:VWFC","3","656","31","21277","0.40","2.47e-1","1.00e+0","3.14","1.00e+0","1.00e+0","6.93e-2","ENSDARG00000101980,ENSDARG00000024847,ENSDARG00000053460"
"50","0.49","SMART","VWC","3","372","41","13267","0.40","3.19e-1","1.00e+0","2.61","1.00e+0","1.00e+0","1.07e-1","ENSDARG00000101980,ENSDARG00000024847,ENSDARG00000053460"
"50","0.49","INTERPRO","VWF_dom","3","719","47","23408","0.40","4.25e-1","1.00e+0","2.08","1.00e+0","1.00e+0","1.75e-1","ENSDARG00000101980,ENSDARG00000024847,ENSDARG00000053460"
"51","0.49","GOTERM_BP_DIRECT","regulation of translational initiation","3","644","16","20756","0.40","8.64e-2","1.00e+0","6.04","1.00e+0","1.00e+0","1.23e-2","ENSDARG00000102080,ENSDARG00000010481,ENSDARG00000102578"
"51","0.49","UP_KW_BIOLOGICAL_PROCESS","Translation regulation","4","257","93","8466","0.54","5.37e-1","1.00e+0","1.42","1.00e+0","1.00e+0","3.12e-1","ENSDARG00000008706,ENSDARG00000102080,ENSDARG00000010481,ENSDARG00000102578"
"51","0.49","GOTERM_BP_DIRECT","regulation of translation","4","644","122","20756","0.54","7.33e-1","1.00e+0","1.06","1.00e+0","1.00e+0","5.27e-1","ENSDARG00000008706,ENSDARG00000102080,ENSDARG00000010481,ENSDARG00000102578"
"52","0.49","UP_KW_LIGAND","Sodium","8","238","155","7893","1.07","1.85e-1","8.30e-1","1.71","9.96e-1","8.30e-1","9.63e-2","ENSDARG00000012002,ENSDARG00000074860,ENSDARG00000024771,ENSDARG00000100592,ENSDARG00000036546,ENSDARG00000007129,ENSDARG00000078560,ENSDARG00000087120"
"52","0.49","GOTERM_BP_DIRECT","sodium ion transport","6","644","98","20756","0.81","1.88e-1","1.00e+0","1.97","1.00e+0","1.00e+0","8.44e-2","ENSDARG00000012002,ENSDARG00000074860,ENSDARG00000024771,ENSDARG00000100592,ENSDARG00000078560,ENSDARG00000087120"
"52","0.49","UP_KW_BIOLOGICAL_PROCESS","Sodium transport","5","257","96","8466","0.67","3.31e-1","1.00e+0","1.72","1.00e+0","1.00e+0","1.67e-1","ENSDARG00000012002,ENSDARG00000074860,ENSDARG00000024771,ENSDARG00000100592,ENSDARG00000087120"
"52","0.49","UP_KW_BIOLOGICAL_PROCESS","Symport","5","257","116","8466","0.67","4.67e-1","1.00e+0","1.42","1.00e+0","1.00e+0","2.76e-1","ENSDARG00000052138,ENSDARG00000074860,ENSDARG00000024771,ENSDARG00000007129,ENSDARG00000087120"
"52","0.49","GOTERM_MF_DIRECT","symporter activity","4","637","116","21154","0.54","6.82e-1","1.00e+0","1.15","1.00e+0","1.00e+0","4.64e-1","ENSDARG00000052138,ENSDARG00000074860,ENSDARG00000024771,ENSDARG00000007129"
"53","0.48","KEGG_PATHWAY","Notch signaling pathway","4","282","85","21890","0.54","9.63e-2","2.69e-1","3.65","1.00e+0","2.00e-1","2.42e-2","ENSDARG00000055798,ENSDARG00000069006,ENSDARG00000005612,ENSDARG00000037879"
"53","0.48","UP_KW_BIOLOGICAL_PROCESS","Notch signaling pathway","3","257","52","8466","0.40","4.70e-1","1.00e+0","1.90","1.00e+0","1.00e+0","2.09e-1","ENSDARG00000055798,ENSDARG00000005612,ENSDARG00000037879"
"53","0.48","GOTERM_BP_DIRECT","Notch signaling pathway","3","644","95","20756","0.40","7.98e-1","1.00e+0","1.02","1.00e+0","1.00e+0","5.69e-1","ENSDARG00000055798,ENSDARG00000005612,ENSDARG00000037879"
"54","0.46","UP_KW_BIOLOGICAL_PROCESS","Differentiation","16","257","427","8466","2.15","3.12e-1","1.00e+0","1.23","1.00e+0","1.00e+0","2.25e-1","ENSDARG00000074661,ENSDARG00000061304,ENSDARG00000068708,ENSDARG00000062972,ENSDARG00000018903,ENSDARG00000059951,ENSDARG00000060741,ENSDARG00000031372,ENSDARG00000006396,ENSDARG00000030110,ENSDARG00000104049,ENSDARG00000019646,ENSDARG00000069640,ENSDARG00000031317,ENSDARG00000037879,ENSDARG00000100232"
"54","0.46","UP_KW_MOLECULAR_FUNCTION","Developmental protein","28","352","838","11803","3.76","3.60e-1","1.00e+0","1.12","1.00e+0","1.00e+0","2.92e-1","ENSDARG00000055798,ENSDARG00000008305,ENSDARG00000068708,ENSDARG00000031372,ENSDARG00000087195,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000019646,ENSDARG00000069640,ENSDARG00000058815,ENSDARG00000037879,ENSDARG00000031317,ENSDARG00000100232,ENSDARG00000054438,ENSDARG00000030703,ENSDARG00000074661,ENSDARG00000088805,ENSDARG00000061304,ENSDARG00000037362,ENSDARG00000076420,ENSDARG00000018903,ENSDARG00000100149,ENSDARG00000006396,ENSDARG00000030110,ENSDARG00000101279,ENSDARG00000011579,ENSDARG00000031768,ENSDARG00000102464"
"54","0.46","UP_KW_MOLECULAR_FUNCTION","Developmental protein","28","352","838","11803","3.76","3.60e-1","1.00e+0","1.12","1.00e+0","1.00e+0","2.92e-1","ENSDARG00000055798,ENSDARG00000008305,ENSDARG00000068708,ENSDARG00000031372,ENSDARG00000087195,ENSDARG00000018611,ENSDARG00000010630,ENSDARG00000019646,ENSDARG00000069640,ENSDARG00000058815,ENSDARG00000037879,ENSDARG00000031317,ENSDARG00000100232,ENSDARG00000054438,ENSDARG00000030703,ENSDARG00000074661,ENSDARG00000088805,ENSDARG00000061304,ENSDARG00000037362,ENSDARG00000076420,ENSDARG00000018903,ENSDARG00000100149,ENSDARG00000006396,ENSDARG00000030110,ENSDARG00000101279,ENSDARG00000011579,ENSDARG00000031768,ENSDARG00000102464"
"55","0.44","KEGG_PATHWAY","ABC transporters","3","282","50","21890","0.40","1.35e-1","3.13e-1","4.66","1.00e+0","2.33e-1","2.66e-2","ENSDARG00000096662,ENSDARG00000021787,ENSDARG00000016818"
"55","0.44","UP_KW_MOLECULAR_FUNCTION","Translocase","6","352","101","11803","0.81","1.82e-1","1.00e+0","1.99","1.00e+0","1.00e+0","8.12e-2","ENSDARG00000096662,ENSDARG00000002840,ENSDARG00000021787,ENSDARG00000016818,ENSDARG00000020574,ENSDARG00000038176"
"55","0.44","INTERPRO","AAA_lid_3","3","719","30","23408","0.40","2.34e-1","1.00e+0","3.26","1.00e+0","1.00e+0","6.34e-2","ENSDARG00000061763,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","SMART","AAA","7","372","155","13267","0.94","2.67e-1","1.00e+0","1.61","1.00e+0","1.00e+0","1.46e-1","ENSDARG00000096662,ENSDARG00000101161,ENSDARG00000061763,ENSDARG00000021787,ENSDARG00000016818,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","UP_SEQ_FEATURE","DOMAIN:AAA+ ATPase","4","656","59","21277","0.54","2.73e-1","1.00e+0","2.20","1.00e+0","1.00e+0","1.08e-1","ENSDARG00000101161,ENSDARG00000061763,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","INTERPRO","AAA+_ATPase","7","719","155","23408","0.94","3.40e-1","1.00e+0","1.47","1.00e+0","1.00e+0","2.00e-1","ENSDARG00000096662,ENSDARG00000101161,ENSDARG00000061763,ENSDARG00000021787,ENSDARG00000016818,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","UP_SEQ_FEATURE","DOMAIN:ABC transporter","3","656","50","21277","0.40","4.58e-1","1.00e+0","1.95","1.00e+0","1.00e+0","2.00e-1","ENSDARG00000096662,ENSDARG00000021787,ENSDARG00000016818"
"55","0.44","GOTERM_MF_DIRECT","ABC-type transporter activity","3","637","52","21154","0.40","4.66e-1","1.00e+0","1.92","1.00e+0","1.00e+0","2.06e-1","ENSDARG00000096662,ENSDARG00000021787,ENSDARG00000016818"
"55","0.44","INTERPRO","ABC_transporter-like_ATP-bd","3","719","54","23408","0.40","4.97e-1","1.00e+0","1.81","1.00e+0","1.00e+0","2.30e-1","ENSDARG00000096662,ENSDARG00000021787,ENSDARG00000016818"
"55","0.44","INTERPRO","ATPase_AAA_core","3","719","55","23408","0.40","5.06e-1","1.00e+0","1.78","1.00e+0","1.00e+0","2.39e-1","ENSDARG00000061763,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","GOTERM_MF_DIRECT","ATP hydrolysis activity","10","637","330","21154","1.34","6.63e-1","1.00e+0","1.01","1.00e+0","1.00e+0","5.37e-1","ENSDARG00000096662,ENSDARG00000002840,ENSDARG00000099996,ENSDARG00000101161,ENSDARG00000061763,ENSDARG00000021787,ENSDARG00000016818,ENSDARG00000020574,ENSDARG00000007654,ENSDARG00000068187"
"55","0.44","GOTERM_BP_DIRECT","anatomical structure morphogenesis","7","644","332","20756","0.94","9.47e-1","1.00e+0","0.68","1.00e+0","1.00e+0","8.93e-1","ENSDARG00000040123,ENSDARG00000061763,ENSDARG00000078898,ENSDARG00000102556,ENSDARG00000007654,ENSDARG00000068187,ENSDARG00000076297"
"56","0.41","SMART","TBC","3","372","42","13267","0.40","3.29e-1","1.00e+0","2.55","1.00e+0","1.00e+0","1.13e-1","ENSDARG00000088972,ENSDARG00000005927,ENSDARG00000037408"
"56","0.41","UP_SEQ_FEATURE","DOMAIN:Rab-GAP TBC","3","656","43","21277","0.40","3.83e-1","1.00e+0","2.26","1.00e+0","1.00e+0","1.46e-1","ENSDARG00000088972,ENSDARG00000005927,ENSDARG00000037408"
"56","0.41","INTERPRO","Rab-GAP-TBC_dom","3","719","44","23408","0.40","3.93e-1","1.00e+0","2.22","1.00e+0","1.00e+0","1.52e-1","ENSDARG00000088972,ENSDARG00000005927,ENSDARG00000037408"
"56","0.41","INTERPRO","Rab-GAP_TBC_sf","3","719","45","23408","0.40","4.04e-1","1.00e+0","2.17","1.00e+0","1.00e+0","1.60e-1","ENSDARG00000088972,ENSDARG00000005927,ENSDARG00000037408"
"56","0.41","UP_KW_MOLECULAR_FUNCTION","GTPase activation","7","352","179","11803","0.94","4.42e-1","1.00e+0","1.31","1.00e+0","1.00e+0","2.86e-1","ENSDARG00000088972,ENSDARG00000061798,ENSDARG00000078775,ENSDARG00000005927,ENSDARG00000078326,ENSDARG00000037408,ENSDARG00000026329"
"57","0.40","INTERPRO","Netrin_module_non-TIMP","3","719","27","23408","0.40","2.00e-1","1.00e+0","3.62","1.00e+0","1.00e+0","4.89e-2","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","INTERPRO","Netrin_domain","3","719","35","23408","0.40","2.92e-1","1.00e+0","2.79","1.00e+0","1.00e+0","9.16e-2","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","UP_SEQ_FEATURE","DOMAIN:NTR","3","656","35","21277","0.40","2.93e-1","1.00e+0","2.78","1.00e+0","1.00e+0","9.24e-2","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","INTERPRO","TIMP-like_OB-fold","3","719","37","23408","0.40","3.15e-1","1.00e+0","2.64","1.00e+0","1.00e+0","1.04e-1","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","UP_KW_MOLECULAR_FUNCTION","Serine protease inhibitor","4","352","69","11803","0.54","3.38e-1","1.00e+0","1.94","1.00e+0","1.00e+0","1.50e-1","ENSDARG00000034168,ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","UP_KW_MOLECULAR_FUNCTION","Protease inhibitor","4","352","91","11803","0.54","5.11e-1","1.00e+0","1.47","1.00e+0","1.00e+0","2.88e-1","ENSDARG00000034168,ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","GOTERM_MF_DIRECT","serine-type endopeptidase inhibitor activity","4","637","105","21154","0.54","6.15e-1","1.00e+0","1.27","1.00e+0","1.00e+0","3.90e-1","ENSDARG00000034168,ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","GOTERM_BP_DIRECT","negative regulation of peptidase activity","3","644","70","20756","0.40","6.43e-1","1.00e+0","1.38","1.00e+0","1.00e+0","3.71e-1","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"57","0.40","GOTERM_MF_DIRECT","peptidase inhibitor activity","3","637","83","21154","0.40","7.17e-1","1.00e+0","1.20","1.00e+0","1.00e+0","4.58e-1","ENSDARG00000001818,ENSDARG00000101364,ENSDARG00000093068"
"58","0.39","SMART","SAM","5","372","98","13267","0.67","2.94e-1","1.00e+0","1.82","1.00e+0","1.00e+0","1.41e-1","ENSDARG00000045519,ENSDARG00000098674,ENSDARG00000036846,ENSDARG00000061304,ENSDARG00000077053"
"58","0.39","UP_SEQ_FEATURE","DOMAIN:SAM","5","656","103","21277","0.67","3.92e-1","1.00e+0","1.57","1.00e+0","1.00e+0","2.12e-1","ENSDARG00000045519,ENSDARG00000098674,ENSDARG00000036846,ENSDARG00000061304,ENSDARG00000077053"
"58","0.39","INTERPRO","SAM","5","719","115","23408","0.67","4.71e-1","1.00e+0","1.42","1.00e+0","1.00e+0","2.79e-1","ENSDARG00000045519,ENSDARG00000098674,ENSDARG00000036846,ENSDARG00000061304,ENSDARG00000077053"
"58","0.39","INTERPRO","SAM/pointed_sf","6","719","152","23408","0.81","5.01e-1","1.00e+0","1.29","1.00e+0","1.00e+0","3.25e-1","ENSDARG00000045519,ENSDARG00000098674,ENSDARG00000057984,ENSDARG00000036846,ENSDARG00000061304,ENSDARG00000077053"
"59","0.38","GOTERM_CC_DIRECT","monoatomic ion channel complex","10","683","162","22190","1.34","6.30e-2","1.00e+0","2.01","1.00e+0","9.97e-1","2.86e-2","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000008772,ENSDARG00000014098,ENSDARG00000037905,ENSDARG00000068110,ENSDARG00000078283,ENSDARG00000070626,ENSDARG00000104389,ENSDARG00000088100"
"59","0.38","UP_KW_BIOLOGICAL_PROCESS","Potassium transport","5","257","110","8466","0.67","4.27e-1","1.00e+0","1.50","1.00e+0","1.00e+0","2.42e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000024771,ENSDARG00000088100"
"59","0.38","UP_KW_LIGAND","Potassium","7","238","183","7893","0.94","4.73e-1","1.00e+0","1.27","1.00e+0","1.00e+0","3.13e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000024771,ENSDARG00000068110,ENSDARG00000104389,ENSDARG00000088100"
"59","0.38","UP_KW_MOLECULAR_FUNCTION","Potassium channel","4","352","86","11803","0.54","4.73e-1","1.00e+0","1.56","1.00e+0","1.00e+0","2.55e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000088100"
"59","0.38","GOTERM_MF_DIRECT","potassium channel activity","4","637","100","21154","0.54","5.82e-1","1.00e+0","1.33","1.00e+0","1.00e+0","3.55e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000088100"
"59","0.38","UP_KW_MOLECULAR_FUNCTION","Voltage-gated channel","4","352","105","11803","0.54","6.08e-1","1.00e+0","1.28","1.00e+0","1.00e+0","3.83e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000088100"
"59","0.38","GOTERM_BP_DIRECT","potassium ion transmembrane transport","5","644","142","20756","0.67","6.45e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.51e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000045483,ENSDARG00000014098,ENSDARG00000078560"
"59","0.38","GOTERM_BP_DIRECT","potassium ion transport","5","644","153","20756","0.67","7.02e-1","1.00e+0","1.05","1.00e+0","1.00e+0","5.17e-1","ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000024771,ENSDARG00000104389"
"60","0.37","GOTERM_BP_DIRECT","protein O-linked glycosylation","5","644","55","20756","0.67","9.04e-2","1.00e+0","2.93","1.00e+0","1.00e+0","2.75e-2","ENSDARG00000061496,ENSDARG00000079700,ENSDARG00000061335,ENSDARG00000061432,ENSDARG00000010941"
"60","0.37","UP_KW_DOMAIN","Signal-anchor","11","430","312","14291","1.48","4.62e-1","1.00e+0","1.17","1.00e+0","1.00e+0","3.39e-1","ENSDARG00000063621,ENSDARG00000061496,ENSDARG00000017128,ENSDARG00000079700,ENSDARG00000061335,ENSDARG00000059557,ENSDARG00000022550,ENSDARG00000059616,ENSDARG00000089706,ENSDARG00000037879,ENSDARG00000010941"
"60","0.37","GOTERM_MF_DIRECT","glycosyltransferase activity","10","637","309","21154","1.34","5.86e-1","1.00e+0","1.07","1.00e+0","1.00e+0","4.65e-1","ENSDARG00000079700,ENSDARG00000061335,ENSDARG00000059557,ENSDARG00000061432,ENSDARG00000022550,ENSDARG00000053917,ENSDARG00000036619,ENSDARG00000021899,ENSDARG00000037879,ENSDARG00000010941"
"60","0.37","GOTERM_MF_DIRECT","hexosyltransferase activity","4","637","119","21154","0.54","6.98e-1","1.00e+0","1.12","1.00e+0","1.00e+0","4.83e-1","ENSDARG00000079700,ENSDARG00000061335,ENSDARG00000061432,ENSDARG00000021899"
