"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"131","0.28","INTERPRO","Serpin_sf_2","3","1340","31","23408","0.22","5.36e-1","1.00e+0","1.69","1.00e+0","1.00e+0","2.61e-1","ENSDARG00000019949,ENSDARG00000056795,ENSDARG00000069048"
"131","0.28","GOTERM_MF_DIRECT","serine-type endopeptidase inhibitor activity","7","1186","105","21154","0.51","5.40e-1","1.00e+0","1.19","1.00e+0","1.00e+0","3.75e-1","ENSDARG00000019949,ENSDARG00000076170,ENSDARG00000055036,ENSDARG00000056795,ENSDARG00000069048,ENSDARG00000076321,ENSDARG00000055053"
"131","0.28","SMART","SERPIN","3","772","31","13267","0.22","5.45e-1","1.00e+0","1.66","1.00e+0","1.00e+0","2.69e-1","ENSDARG00000019949,ENSDARG00000056795,ENSDARG00000069048"
"132","0.27","UP_SEQ_FEATURE","DOMAIN:Ubiquitin-like","5","1250","61","21277","0.36","4.85e-1","1.00e+0","1.40","1.00e+0","1.00e+0","2.88e-1","ENSDARG00000099532,ENSDARG00000069184,ENSDARG00000044492,ENSDARG00000021550,ENSDARG00000024314"
"132","0.27","INTERPRO","Ubiquitin-like_dom","5","1340","63","23408","0.36","4.90e-1","1.00e+0","1.39","1.00e+0","1.00e+0","2.92e-1","ENSDARG00000099532,ENSDARG00000069184,ENSDARG00000044492,ENSDARG00000021550,ENSDARG00000024314"
"132","0.27","INTERPRO","Ubiquitin-like_domsf","14","1340","223","23408","1.02","5.13e-1","1.00e+0","1.10","1.00e+0","1.00e+0","4.00e-1","ENSDARG00000099532,ENSDARG00000069184,ENSDARG00000044492,ENSDARG00000033804,ENSDARG00000045596,ENSDARG00000021550,ENSDARG00000003087,ENSDARG00000009610,ENSDARG00000024314,ENSDARG00000009136,ENSDARG00000087921,ENSDARG00000089009,ENSDARG00000015707,ENSDARG00000087640"
"132","0.27","SMART","UBQ","3","772","40","13267","0.22","6.84e-1","1.00e+0","1.29","1.00e+0","1.00e+0","4.14e-1","ENSDARG00000044492,ENSDARG00000021550,ENSDARG00000024314"
"133","0.27","INTERPRO","Sperma_CUB_dom_sf","7","1340","67","23408","0.51","1.84e-1","1.00e+0","1.83","1.00e+0","1.00e+0","8.78e-2","ENSDARG00000056913,ENSDARG00000077588,ENSDARG00000090297,ENSDARG00000110186,ENSDARG00000011490,ENSDARG00000087814,ENSDARG00000054539"
"133","0.27","SMART","LDLa","4","772","59","13267","0.29","6.75e-1","1.00e+0","1.17","1.00e+0","1.00e+0","4.52e-1","ENSDARG00000090297,ENSDARG00000087814,ENSDARG00000006257,ENSDARG00000054539"
"133","0.27","INTERPRO","LDL_receptor-like_sf","4","1340","60","23408","0.29","6.75e-1","1.00e+0","1.16","1.00e+0","1.00e+0","4.52e-1","ENSDARG00000090297,ENSDARG00000087814,ENSDARG00000006257,ENSDARG00000054539"
"133","0.27","INTERPRO","LDrepeatLR_classA_rpt","4","1340","62","23408","0.29","6.96e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.78e-1","ENSDARG00000090297,ENSDARG00000087814,ENSDARG00000006257,ENSDARG00000054539"
"133","0.27","INTERPRO","LDLR_class-A_CS","3","1340","50","23408","0.22","7.88e-1","1.00e+0","1.05","1.00e+0","1.00e+0","5.51e-1","ENSDARG00000087814,ENSDARG00000006257,ENSDARG00000054539"
"134","0.26","UP_SEQ_FEATURE","DOMAIN:FERM","5","1250","58","21277","0.36","4.45e-1","1.00e+0","1.47","1.00e+0","1.00e+0","2.54e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","INTERPRO","FERM_domain","5","1340","64","23408","0.36","5.02e-1","1.00e+0","1.36","1.00e+0","1.00e+0","3.04e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","INTERPRO","FERM_2","5","1340","66","23408","0.36","5.26e-1","1.00e+0","1.32","1.00e+0","1.00e+0","3.26e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","INTERPRO","FERM_central","5","1340","67","23408","0.36","5.38e-1","1.00e+0","1.30","1.00e+0","1.00e+0","3.38e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","INTERPRO","Band_41_domain","5","1340","68","23408","0.36","5.50e-1","1.00e+0","1.28","1.00e+0","1.00e+0","3.49e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","SMART","B41","5","772","68","13267","0.36","5.63e-1","1.00e+0","1.26","1.00e+0","1.00e+0","3.62e-1","ENSDARG00000073696,ENSDARG00000104808,ENSDARG00000089009,ENSDARG00000098916,ENSDARG00000020625"
"134","0.26","INTERPRO","FERM/acyl-CoA-bd_prot_sf","4","1340","67","23408","0.29","7.45e-1","1.00e+0","1.04","1.00e+0","1.00e+0","5.39e-1","ENSDARG00000073696,ENSDARG00000089009,ENSDARG00000102412,ENSDARG00000098916"
"135","0.26","INTERPRO","Death_dom","4","1340","37","23408","0.29","3.56e-1","1.00e+0","1.89","1.00e+0","1.00e+0","1.60e-1","ENSDARG00000074777,ENSDARG00000062289,ENSDARG00000025866,ENSDARG00000006677"
"135","0.26","UP_SEQ_FEATURE","DOMAIN:Death","3","1250","29","21277","0.22","5.14e-1","1.00e+0","1.76","1.00e+0","1.00e+0","2.41e-1","ENSDARG00000074777,ENSDARG00000062289,ENSDARG00000006677"
"135","0.26","INTERPRO","DEATH-like_dom_sf","5","1340","114","23408","0.36","8.97e-1","1.00e+0","0.77","1.00e+0","1.00e+0","7.88e-1","ENSDARG00000074777,ENSDARG00000091304,ENSDARG00000062289,ENSDARG00000025866,ENSDARG00000006677"
"136","0.26","KEGG_PATHWAY","Proteasome","3","542","55","21890","0.22","3.96e-1","5.88e-1","2.20","1.00e+0","3.96e-1","1.55e-1","ENSDARG00000012234,ENSDARG00000033144,ENSDARG00000070674"
"136","0.26","UP_KW_CELLULAR_COMPONENT","Proteasome","4","977","51","16344","0.29","5.94e-1","1.00e+0","1.31","1.00e+0","9.27e-1","3.64e-1","ENSDARG00000012234,ENSDARG00000021550,ENSDARG00000033144,ENSDARG00000070674"
"136","0.26","GOTERM_CC_DIRECT","proteasome complex","4","1261","63","22190","0.29","7.02e-1","1.00e+0","1.12","1.00e+0","9.93e-1","4.84e-1","ENSDARG00000012234,ENSDARG00000021550,ENSDARG00000033144,ENSDARG00000070674"
"137","0.25","GOTERM_BP_DIRECT","cholesterol metabolic process","7","1221","74","20756","0.51","2.68e-1","1.00e+0","1.61","1.00e+0","1.00e+0","1.44e-1","ENSDARG00000014013,ENSDARG00000038728,ENSDARG00000004311,ENSDARG00000090980,ENSDARG00000006257,ENSDARG00000069375,ENSDARG00000008858"
"137","0.25","GOTERM_BP_DIRECT","steroid metabolic process","5","1221","63","20756","0.36","5.11e-1","1.00e+0","1.35","1.00e+0","1.00e+0","3.12e-1","ENSDARG00000019260,ENSDARG00000014013,ENSDARG00000038728,ENSDARG00000004311,ENSDARG00000008858"
"137","0.25","UP_KW_BIOLOGICAL_PROCESS","Sterol metabolism","4","508","58","8466","0.29","6.84e-1","1.00e+0","1.15","1.00e+0","9.90e-1","4.63e-1","ENSDARG00000038728,ENSDARG00000004311,ENSDARG00000006257,ENSDARG00000008858"
"137","0.25","UP_KW_BIOLOGICAL_PROCESS","Steroid metabolism","4","508","61","8466","0.29","7.16e-1","1.00e+0","1.09","1.00e+0","9.90e-1","5.02e-1","ENSDARG00000038728,ENSDARG00000004311,ENSDARG00000006257,ENSDARG00000008858"
"137","0.25","UP_KW_BIOLOGICAL_PROCESS","Cholesterol metabolism","3","508","48","8466","0.22","7.91e-1","1.00e+0","1.04","1.00e+0","9.90e-1","5.56e-1","ENSDARG00000004311,ENSDARG00000006257,ENSDARG00000008858"
"138","0.25","SMART","ZnF_C3H1","4","772","45","13267","0.29","4.90e-1","1.00e+0","1.53","1.00e+0","1.00e+0","2.65e-1","ENSDARG00000103720,ENSDARG00000029043,ENSDARG00000030335,ENSDARG00000063050"
"138","0.25","UP_SEQ_FEATURE","ZN_FING:C3H1-type","5","1250","62","21277","0.36","4.97e-1","1.00e+0","1.37","1.00e+0","1.00e+0","2.99e-1","ENSDARG00000007045,ENSDARG00000103720,ENSDARG00000029043,ENSDARG00000030335,ENSDARG00000063050"
"138","0.25","INTERPRO","Znf_CCCH","5","1340","65","23408","0.36","5.14e-1","1.00e+0","1.34","1.00e+0","1.00e+0","3.15e-1","ENSDARG00000007045,ENSDARG00000103720,ENSDARG00000029043,ENSDARG00000030335,ENSDARG00000063050"
"138","0.25","INTERPRO","Znf_CCCH_sf","3","1340","38","23408","0.22","6.48e-1","1.00e+0","1.38","1.00e+0","1.00e+0","3.72e-1","ENSDARG00000103720,ENSDARG00000030335,ENSDARG00000063050"
"138","0.25","UP_SEQ_FEATURE","DOMAIN:C3H1-type","4","1250","59","21277","0.29","6.81e-1","1.00e+0","1.15","1.00e+0","1.00e+0","4.59e-1","ENSDARG00000007045,ENSDARG00000103720,ENSDARG00000030335,ENSDARG00000063050"
"139","0.25","SMART","KAZAL","4","772","42","13267","0.29","4.44e-1","1.00e+0","1.64","1.00e+0","1.00e+0","2.27e-1","ENSDARG00000057992,ENSDARG00000074644,ENSDARG00000097063,ENSDARG00000051824"
"139","0.25","UP_SEQ_FEATURE","DOMAIN:Kazal-like","4","1250","51","21277","0.29","5.82e-1","1.00e+0","1.34","1.00e+0","1.00e+0","3.52e-1","ENSDARG00000057992,ENSDARG00000074644,ENSDARG00000097063,ENSDARG00000051824"
"139","0.25","INTERPRO","Kazal_dom","4","1340","56","23408","0.29","6.28e-1","1.00e+0","1.25","1.00e+0","1.00e+0","4.00e-1","ENSDARG00000057992,ENSDARG00000074644,ENSDARG00000097063,ENSDARG00000051824"
"139","0.25","INTERPRO","Kazal_dom_sf","4","1340","56","23408","0.29","6.28e-1","1.00e+0","1.25","1.00e+0","1.00e+0","4.00e-1","ENSDARG00000057992,ENSDARG00000074644,ENSDARG00000097063,ENSDARG00000051824"
"140","0.24","UP_SEQ_FEATURE","ACT_SITE:4-aspartylphosphate intermediate","3","1250","19","21277","0.22","3.08e-1","1.00e+0","2.69","1.00e+0","1.00e+0","9.72e-2","ENSDARG00000104450,ENSDARG00000040674,ENSDARG00000062040"
"140","0.24","INTERPRO","HAD-like_sf","7","1340","83","23408","0.51","3.38e-1","1.00e+0","1.47","1.00e+0","1.00e+0","1.97e-1","ENSDARG00000035781,ENSDARG00000044492,ENSDARG00000104450,ENSDARG00000040674,ENSDARG00000020239,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","HAD_sf","6","1340","80","23408","0.44","4.86e-1","1.00e+0","1.31","1.00e+0","1.00e+0","3.08e-1","ENSDARG00000035781,ENSDARG00000044492,ENSDARG00000104450,ENSDARG00000040674,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","P_typ_ATPase_HD_dom","3","1340","38","23408","0.22","6.48e-1","1.00e+0","1.38","1.00e+0","1.00e+0","3.72e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","ATPase_P-typ_cyto_dom_N","3","1340","38","23408","0.22","6.48e-1","1.00e+0","1.38","1.00e+0","1.00e+0","3.72e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","ATPase_P-typ_P_site","3","1340","38","23408","0.22","6.48e-1","1.00e+0","1.38","1.00e+0","1.00e+0","3.72e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","P_typ_ATPase","3","1340","39","23408","0.22","6.62e-1","1.00e+0","1.34","1.00e+0","1.00e+0","3.88e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","ATPase_P-typ_transduc_dom_A_sf","3","1340","40","23408","0.22","6.75e-1","1.00e+0","1.31","1.00e+0","1.00e+0","4.04e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","INTERPRO","ATPase_P-typ_TM_dom_sf","3","1340","42","23408","0.22","7.01e-1","1.00e+0","1.25","1.00e+0","1.00e+0","4.35e-1","ENSDARG00000104450,ENSDARG00000060978,ENSDARG00000062040"
"140","0.24","UP_KW_MOLECULAR_FUNCTION","Translocase","5","708","101","11803","0.36","8.62e-1","1.00e+0","0.83","1.00e+0","1.00e+0","7.32e-1","ENSDARG00000104450,ENSDARG00000063475,ENSDARG00000056609,ENSDARG00000060978,ENSDARG00000062040"
"141","0.24","INTERPRO","Peropsin","3","1340","11","23408","0.22","1.28e-1","1.00e+0","4.76","1.00e+0","1.00e+0","2.18e-2","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","GOTERM_MF_DIRECT","photoreceptor activity","4","1186","42","21154","0.29","4.21e-1","1.00e+0","1.70","1.00e+0","1.00e+0","2.08e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124,ENSDARG00000020602"
"141","0.24","INTERPRO","Retinal_BS","3","1340","35","23408","0.22","6.03e-1","1.00e+0","1.50","1.00e+0","1.00e+0","3.24e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","INTERPRO","GPCR_opsins","3","1340","44","23408","0.22","7.25e-1","1.00e+0","1.19","1.00e+0","1.00e+0","4.65e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","UP_KW_LIGAND","Chromophore","3","424","47","7893","0.22","7.26e-1","1.00e+0","1.19","1.00e+0","9.73e-1","4.67e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","GOTERM_MF_DIRECT","G protein-coupled photoreceptor activity","3","1186","46","21154","0.22","7.37e-1","1.00e+0","1.16","1.00e+0","1.00e+0","4.81e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","GOTERM_BP_DIRECT","cellular response to light stimulus","3","1221","49","20756","0.22","7.92e-1","1.00e+0","1.04","1.00e+0","1.00e+0","5.56e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","GOTERM_BP_DIRECT","phototransduction","3","1221","55","20756","0.22","8.42e-1","1.00e+0","0.93","1.00e+0","1.00e+0","6.35e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"141","0.24","GOTERM_CC_DIRECT","photoreceptor outer segment","3","1261","63","22190","0.22","8.80e-1","1.00e+0","0.84","1.00e+0","9.93e-1","7.02e-1","ENSDARG00000030867,ENSDARG00000027822,ENSDARG00000068124"
"142","0.24","GOTERM_MF_DIRECT","extracellular matrix structural constituent conferring tensile strength","5","1186","45","21154","0.36","2.44e-1","1.00e+0","1.98","1.00e+0","1.00e+0","1.06e-1","ENSDARG00000055009,ENSDARG00000012593,ENSDARG00000024492,ENSDARG00000008060,ENSDARG00000076321"
"142","0.24","INTERPRO","Collagen","6","1340","94","23408","0.44","6.30e-1","1.00e+0","1.12","1.00e+0","1.00e+0","4.53e-1","ENSDARG00000055009,ENSDARG00000088878,ENSDARG00000015592,ENSDARG00000024492,ENSDARG00000008060,ENSDARG00000076321"
"142","0.24","GOTERM_CC_DIRECT","collagen trimer","5","1261","104","22190","0.36","8.49e-1","1.00e+0","0.85","1.00e+0","9.93e-1","7.11e-1","ENSDARG00000055009,ENSDARG00000012593,ENSDARG00000015592,ENSDARG00000024492,ENSDARG00000076321"
"142","0.24","UP_KW_DOMAIN","Collagen","4","804","88","14291","0.29","8.79e-1","1.00e+0","0.81","1.00e+0","1.00e+0","7.37e-1","ENSDARG00000055009,ENSDARG00000012593,ENSDARG00000015592,ENSDARG00000024492"
"143","0.23","GOTERM_MF_DIRECT","phosphatidylinositol binding","9","1186","99","21154","0.65","1.90e-1","1.00e+0","1.62","1.00e+0","1.00e+0","1.03e-1","ENSDARG00000016623,ENSDARG00000030824,ENSDARG00000010583,ENSDARG00000033804,ENSDARG00000035389,ENSDARG00000078964,ENSDARG00000022659,ENSDARG00000014239,ENSDARG00000014954"
"143","0.23","INTERPRO","PX_dom_sf","4","1340","62","23408","0.29","6.96e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.78e-1","ENSDARG00000016623,ENSDARG00000033804,ENSDARG00000022659,ENSDARG00000014954"
"143","0.23","SMART","PX","3","772","49","13267","0.22","7.87e-1","1.00e+0","1.05","1.00e+0","1.00e+0","5.49e-1","ENSDARG00000033804,ENSDARG00000022659,ENSDARG00000014954"
"143","0.23","INTERPRO","PX_dom","3","1340","55","23408","0.22","8.30e-1","1.00e+0","0.95","1.00e+0","1.00e+0","6.17e-1","ENSDARG00000033804,ENSDARG00000022659,ENSDARG00000014954"
"143","0.23","UP_SEQ_FEATURE","DOMAIN:PX","3","1250","54","21277","0.22","8.34e-1","1.00e+0","0.95","1.00e+0","1.00e+0","6.22e-1","ENSDARG00000033804,ENSDARG00000022659,ENSDARG00000014954"
"144","0.23","GOTERM_MF_DIRECT","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","9","1186","117","21154","0.65","3.33e-1","1.00e+0","1.37","1.00e+0","1.00e+0","2.10e-1","ENSDARG00000068934,ENSDARG00000103692,ENSDARG00000045015,ENSDARG00000026925,ENSDARG00000075209,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249,ENSDARG00000033537"
"144","0.23","GOTERM_MF_DIRECT","heme binding","11","1186","167","21154","0.80","4.61e-1","1.00e+0","1.17","1.00e+0","1.00e+0","3.35e-1","ENSDARG00000068934,ENSDARG00000098733,ENSDARG00000026907,ENSDARG00000045015,ENSDARG00000026925,ENSDARG00000071429,ENSDARG00000008858,ENSDARG00000038957,ENSDARG00000060094,ENSDARG00000002249,ENSDARG00000031976"
"144","0.23","UP_SEQ_FEATURE","BINDING:axial binding residue","8","1250","115","21277","0.58","5.16e-1","1.00e+0","1.18","1.00e+0","1.00e+0","3.64e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000026925,ENSDARG00000071429,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249,ENSDARG00000031976"
"144","0.23","UP_KW_LIGAND","Heme","10","424","164","7893","0.73","5.20e-1","1.00e+0","1.14","1.00e+0","9.73e-1","3.86e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000026925,ENSDARG00000038608,ENSDARG00000071429,ENSDARG00000087574,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249,ENSDARG00000031976"
"144","0.23","GOTERM_MF_DIRECT","iron ion binding","11","1186","175","21154","0.80","5.21e-1","1.00e+0","1.12","1.00e+0","1.00e+0","3.93e-1","ENSDARG00000068934,ENSDARG00000103692,ENSDARG00000045015,ENSDARG00000038728,ENSDARG00000075209,ENSDARG00000069463,ENSDARG00000008858,ENSDARG00000021404,ENSDARG00000060094,ENSDARG00000002249,ENSDARG00000033537"
"144","0.23","GOTERM_MF_DIRECT","monooxygenase activity","9","1186","142","21154","0.65","5.45e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.02e-1","ENSDARG00000003127,ENSDARG00000068934,ENSDARG00000029204,ENSDARG00000045015,ENSDARG00000038728,ENSDARG00000026925,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249"
"144","0.23","COG_ONTOLOGY","Secondary metabolites biosynthesis, transport, and catabolism","6","97","104","1995","0.44","5.69e-1","1.00e+0","1.19","1.00e+0","1.00e+0","3.94e-1","ENSDARG00000068934,ENSDARG00000054420,ENSDARG00000094752,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249"
"144","0.23","INTERPRO","Cyt_P450_sf","5","1340","92","23408","0.36","7.79e-1","1.00e+0","0.95","1.00e+0","1.00e+0","6.12e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249"
"144","0.23","INTERPRO","Cyt_P450","5","1340","92","23408","0.36","7.79e-1","1.00e+0","0.95","1.00e+0","1.00e+0","6.12e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000008858,ENSDARG00000060094,ENSDARG00000002249"
"144","0.23","INTERPRO","Cyt_P450_CS","4","1340","84","23408","0.29","8.66e-1","1.00e+0","0.83","1.00e+0","1.00e+0","7.16e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000008858,ENSDARG00000002249"
"144","0.23","INTERPRO","Cyt_P450_E_grp-I","3","1340","80","23408","0.22","9.48e-1","1.00e+0","0.66","1.00e+0","1.00e+0","8.44e-1","ENSDARG00000068934,ENSDARG00000045015,ENSDARG00000002249"
"145","0.22","INTERPRO","cEGF","4","1340","30","23408","0.29","2.45e-1","1.00e+0","2.33","1.00e+0","1.00e+0","8.98e-2","ENSDARG00000035682,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000074808"
"145","0.22","INTERPRO","EGF","17","1340","267","23408","1.23","4.52e-1","1.00e+0","1.11","1.00e+0","1.00e+0","3.54e-1","ENSDARG00000076247,ENSDARG00000056922,ENSDARG00000074558,ENSDARG00000020771,ENSDARG00000076853,ENSDARG00000043388,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000098431,ENSDARG00000112453,ENSDARG00000062323,ENSDARG00000014973,ENSDARG00000035682,ENSDARG00000057644,ENSDARG00000074808,ENSDARG00000051824"
"145","0.22","INTERPRO","EGF-like_CS","4","1340","44","23408","0.29","4.65e-1","1.00e+0","1.59","1.00e+0","1.00e+0","2.43e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000074808"
"145","0.22","INTERPRO","EGF_Ca-bd_CS","8","1340","124","23408","0.58","5.69e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.16e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000074808,ENSDARG00000098431"
"145","0.22","UP_SEQ_FEATURE","DOMAIN:EGF-like","13","1250","216","21277","0.94","6.20e-1","1.00e+0","1.02","1.00e+0","1.00e+0","5.05e-1","ENSDARG00000076247,ENSDARG00000074558,ENSDARG00000076853,ENSDARG00000043388,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000098431,ENSDARG00000014973,ENSDARG00000035682,ENSDARG00000057644,ENSDARG00000074808,ENSDARG00000051824"
"145","0.22","INTERPRO","NOTCH1_EGF-like","5","1340","76","23408","0.36","6.39e-1","1.00e+0","1.15","1.00e+0","1.00e+0","4.41e-1","ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000011490,ENSDARG00000006257,ENSDARG00000098431"
"145","0.22","INTERPRO","EGF-type_Asp/Asn_hydroxyl_site","7","1340","118","23408","0.51","6.74e-1","1.00e+0","1.04","1.00e+0","1.00e+0","5.17e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000074808"
"145","0.22","INTERPRO","EGF-like_Ca-bd_dom","8","1340","149","23408","0.58","7.55e-1","1.00e+0","0.94","1.00e+0","1.00e+0","6.25e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000074808,ENSDARG00000098431"
"145","0.22","SMART","EGF_CA","8","772","149","13267","0.58","7.70e-1","1.00e+0","0.92","1.00e+0","1.00e+0","6.44e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000074808,ENSDARG00000098431"
"145","0.22","SMART","EGF","10","772","211","13267","0.73","8.71e-1","1.00e+0","0.81","1.00e+0","1.00e+0","7.91e-1","ENSDARG00000076247,ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000074558,ENSDARG00000020771,ENSDARG00000011490,ENSDARG00000089519,ENSDARG00000006257,ENSDARG00000074808,ENSDARG00000098431"
"145","0.22","INTERPRO","Growth_fac_rcpt_cys_sf","6","1340","157","23408","0.44","9.50e-1","1.00e+0","0.67","1.00e+0","1.00e+0","8.91e-1","ENSDARG00000035682,ENSDARG00000056922,ENSDARG00000054331,ENSDARG00000077882,ENSDARG00000011490,ENSDARG00000074808"
"146","0.22","GOTERM_CC_DIRECT","cytosolic large ribosomal subunit","5","1261","46","22190","0.36","2.64e-1","1.00e+0","1.91","1.00e+0","9.93e-1","1.18e-1","ENSDARG00000019230,ENSDARG00000029500,ENSDARG00000101406,ENSDARG00000054818,ENSDARG00000034291"
"146","0.22","GOTERM_CC_DIRECT","ribonucleoprotein complex","22","1261","335","22190","1.60","3.52e-1","1.00e+0","1.16","1.00e+0","9.93e-1","2.67e-1","ENSDARG00000004735,ENSDARG00000053810,ENSDARG00000019230,ENSDARG00000029500,ENSDARG00000079823,ENSDARG00000115987,ENSDARG00000007425,ENSDARG00000045639,ENSDARG00000059351,ENSDARG00000034291,ENSDARG00000037675,ENSDARG00000018914,ENSDARG00000059357,ENSDARG00000035860,ENSDARG00000101406,ENSDARG00000059259,ENSDARG00000034668,ENSDARG00000103720,ENSDARG00000054818,ENSDARG00000034897,ENSDARG00000103198,ENSDARG00000014139"
